yellow_cards,goals_conceded,saves,influence,goals_scored,id,first_name,own_goals,creativity,end_cost,ict_index,season,total_points,penalties_missed,start_cost,element_code,bonus,season_name,clean_sheets,assists,ea_index,penalties_saved,minutes,bps,element_type,threat,team,red_cards,second_name
8,31,0,0.0,2,272,Fernando,0,0.0,56,0.0,10,90,0,60,27789,5,2015/16,13,3,417,0,2729,510,3,0.0,43,0,Luiz Rosa
4,27,0,546.6,2,272,Fernando,0,575.7,53,148.5,11,78,0,55,27789,3,2016/17,10,1,0,0,2755,483,3,364.0,43,2,Luiz Rosa
7,24,0,800.2,5,272,Fernando,0,511.9,50,172.4,12,120,0,50,27789,9,2017/18,15,4,0,0,2880,596,3,411.0,43,0,Luiz Rosa
0,0,0,0.0,0,273,Kevin,0,0.0,60,0.0,7,0,0,60,61366,0,2012/13,0,0,0,0,0,0,3,0.0,43,0,De Bruyne
1,0,0,0.0,0,273,Kevin,0,0.0,63,0.0,8,7,0,70,61366,0,2013/14,1,1,22,0,132,9,3,0.0,43,0,De Bruyne
2,26,0,0.0,7,273,Kevin,0,0.0,103,0.0,10,131,0,100,61366,13,2015/16,8,10,546,0,2002,551,3,0.0,43,0,De Bruyne
4,34,0,872.4,6,273,Kevin,0,1702.0,105,336.6,11,199,1,105,61366,33,2016/17,11,21,0,0,2877,825,3,790.0,43,0,De Bruyne
2,22,0,1146.6,8,273,Kevin,0,1744.2,103,368.9,12,209,0,100,61366,25,2017/18,19,18,0,0,3073,872,3,797.0,43,0,De Bruyne
0,8,0,186.8,3,274,Ilkay,0,209.6,49,59.6,11,41,0,55,59859,2,2016/17,3,1,0,0,704,196,3,199.0,43,0,Gündogan
3,15,0,381.4,4,274,Ilkay,0,406.4,54,119.3,12,82,0,55,59859,9,2017/18,6,2,0,0,1504,376,3,408.0,43,0,Gündogan
4,15,0,397.2,5,275,Leroy,0,505.1,77,153.7,11,105,0,80,182156,8,2016/17,9,7,0,0,1781,343,3,632.0,43,0,Sané
4,22,0,842.4,10,275,Leroy,0,891.3,87,274.4,12,179,0,85,182156,17,2017/18,12,15,0,0,2415,647,3,1013.0,43,0,Sané
0,10,0,475.6,6,276,Bernardo Mota,0,508.7,72,144.4,12,112,0,80,165809,8,2017/18,9,5,0,0,1514,440,3,464.0,43,0,Veiga de Carvalho e Silva
0,1,0,29.2,0,277,Phil,0,32.1,47,7.1,12,8,0,50,209244,0,2017/18,0,1,0,0,45,31,3,10.0,43,0,Foden
0,1,0,6.8,0,278,Brahim,0,5.6,47,6.6,12,5,0,50,216183,0,2017/18,0,0,0,0,50,14,3,53.0,43,0,Diaz
0,0,0,0.0,0,279,Oleksandr,0,0.0,53,0.0,11,0,0,55,206325,0,2016/17,0,0,0,0,0,0,3,0.0,43,0,Zinchenko
1,3,0,116.4,0,279,Oleksandr,0,145.9,50,28.3,12,16,0,50,206325,0,2017/18,3,0,0,0,530,104,3,21.0,43,0,Zinchenko
2,18,0,0.0,23,280,Sergio,0,0.0,114,0.0,6,211,0,110,37572,30,2011/12,18,9,647,0,2576,0,4,0.0,43,0,Agüero
2,20,0,0.0,12,280,Sergio,0,0.0,111,0.0,7,121,0,115,37572,16,2012/13,10,3,391,0,1944,0,4,0.0,43,0,Agüero
4,13,0,0.0,17,280,Sergio,0,0.0,126,0.0,8,156,1,110,37572,22,2013/14,9,11,667,0,1528,176,4,0.0,43,0,Agüero
4,31,0,0.0,26,280,Sergio,0,0.0,129,0.0,9,216,1,120,37572,27,2014/15,9,10,915,0,2532,831,4,0.0,43,0,Agüero
1,30,0,0.0,24,280,Sergio,0,0.0,133,0.0,10,184,1,130,37572,24,2015/16,12,3,789,0,2361,655,4,0.0,43,0,Agüero
4,30,0,871.8,20,280,Sergio,0,518.2,127,323.9,11,175,1,130,37572,32,2016/17,8,5,0,0,2404,640,4,1853.0,43,1,Agüero
2,12,0,966.4,21,280,Sergio,0,570.8,115,302.5,12,169,0,115,37572,22,2017/18,13,6,0,0,1960,740,4,1484.0,43,0,Agüero
2,5,0,335.8,7,281,Gabriel Fernando,0,165.9,91,92.9,11,67,0,90,205651,12,2016/17,3,4,0,0,651,258,4,436.0,43,0,de Jesus
6,12,0,603.6,13,281,Gabriel Fernando,0,360.3,104,204.9,12,126,2,105,205651,18,2017/18,9,7,0,0,1660,473,4,1089.0,43,0,de Jesus
0,29,111,0.0,0,282,David,0,0.0,62,0.0,6,134,0,65,51940,1,2011/12,13,0,425,1,2610,0,1,0.0,1,0,De Gea
0,26,89,0.0,0,282,David,0,0.0,58,0.0,7,114,0,60,51940,1,2012/13,11,0,418,0,2520,0,1,0.0,1,0,De Gea
1,43,99,0.0,0,282,David,0,0.0,59,0.0,8,128,0,60,51940,0,2013/14,12,0,391,0,3330,158,1,0.0,1,0,De Gea
0,36,93,0.0,0,282,David,0,0.0,58,0.0,9,138,0,55,51940,3,2014/15,11,0,424,1,3313,558,1,0.0,1,0,De Gea
0,33,82,0.0,0,282,David,1,0.0,59,0.0,10,142,0,55,51940,8,2015/16,15,0,368,0,3060,613,1,0.0,1,0,De Gea
2,29,74,542.4,0,282,David,0,10.0,55,55.0,11,136,0,55,51940,5,2016/17,14,0,0,0,3150,575,1,0.0,1,0,De Gea
0,28,115,821.2,0,282,David,0,10.0,59,83.4,12,172,0,55,51940,10,2017/18,18,0,0,0,3330,757,1,0.0,1,0,De Gea
0,2,7,0.0,0,283,Sergio,0,0.0,43,0.0,10,21,0,50,42899,1,2015/16,3,0,40,0,360,84,1,0.0,1,0,Romero
0,0,10,77.2,0,283,Sergio,0,0.0,47,7.7,11,23,0,50,42899,3,2016/17,2,0,0,1,180,80,1,0.0,1,0,Romero
0,0,3,26.4,0,283,Sergio,0,0.0,47,2.6,12,7,0,50,42899,0,2017/18,1,0,0,0,90,26,1,0.0,1,0,Romero
0,1,0,0.0,0,284,Chris,0,0.0,40,0.0,3,1,0,40,55909,0,2008/09,0,0,0,0,14,0,2,0.0,1,0,Smalling
0,18,0,0.0,0,284,Chris,2,0.0,40,0.0,4,16,0,40,55909,0,2009/10,0,0,0,0,868,0,2,0.0,1,0,Smalling
0,12,0,0.0,0,284,Chris,0,0.0,44,0.0,5,51,0,50,55909,5,2010/11,5,1,0,0,1086,0,2,0.0,1,0,Smalling
1,14,0,0.0,1,284,Chris,0,0.0,52,0.0,6,60,0,55,55909,2,2011/12,6,0,222,0,1297,0,2,0.0,1,0,Smalling
1,10,0,0.0,0,284,Chris,0,0.0,45,0.0,7,47,0,55,55909,1,2012/13,6,0,177,0,1020,0,2,0.0,1,0,Smalling
2,25,0,0.0,1,284,Chris,0,0.0,46,0.0,8,79,0,55,55909,6,2013/14,8,0,317,0,1939,123,2,0.0,1,0,Smalling
1,24,0,0.0,4,284,Chris,0,0.0,53,0.0,9,91,0,55,55909,11,2014/15,5,0,340,0,1878,457,2,0.0,1,1,Smalling
8,31,0,0.0,0,284,Chris,1,0.0,66,0.0,10,135,0,60,55909,13,2015/16,17,1,381,0,3150,693,2,0.0,1,0,Smalling
0,16,0,342.6,1,284,Chris,0,36.1,58,47.4,11,52,0,60,55909,1,2016/17,4,1,0,0,1217,282,2,95.0,1,0,Smalling
4,24,0,743.8,4,284,Chris,0,35.3,57,101.2,12,123,0,55,55909,9,2017/18,11,0,0,0,2535,590,2,230.0,1,0,Smalling
0,6,0,0.0,0,285,Phil,0,0.0,40,0.0,4,34,0,40,76359,7,2009/10,0,0,0,0,664,0,2,0.0,1,0,Jones
4,33,0,0.0,0,285,Phil,0,0.0,42,0.0,5,70,0,45,76359,11,2010/11,6,0,0,0,2175,0,2,0.0,1,0,Jones
6,20,0,0.0,1,285,Phil,1,0.0,60,0.0,6,108,0,55,76359,6,2011/12,12,3,359,0,2125,0,2,0.0,1,0,Jones
4,17,0,0.0,0,285,Phil,1,0.0,57,0.0,7,37,0,60,76359,4,2012/13,2,2,163,0,1209,0,2,0.0,1,0,Jones
5,27,0,0.0,1,285,Phil,0,0.0,59,0.0,8,86,0,60,76359,5,2013/14,8,2,347,0,2171,144,2,0.0,1,0,Jones
3,18,0,0.0,0,285,Phil,0,0.0,50,0.0,9,73,0,55,76359,9,2014/15,6,1,258,0,1876,449,2,0.0,1,0,Jones
0,4,0,0.0,0,285,Phil,0,0.0,47,0.0,10,31,0,55,76359,6,2015/16,3,0,64,0,530,139,2,0.0,1,0,Jones
2,14,0,437.8,0,285,Phil,0,35.2,45,56.3,11,55,0,50,76359,4,2016/17,5,0,0,0,1584,362,2,89.0,1,0,Jones
2,11,0,486.4,0,285,Phil,1,36.6,55,53.6,12,116,0,50,76359,19,2017/18,15,0,0,0,1973,554,2,12.0,1,0,Jones
2,21,0,0.0,0,286,Luke,0,0.0,40,0.0,7,66,0,40,106760,2,2012/13,6,0,251,0,1949,0,2,0.0,1,0,Shaw
4,38,0,0.0,0,286,Luke,0,0.0,51,0.0,8,123,0,45,106760,10,2013/14,14,2,479,0,2990,173,2,0.0,1,0,Shaw
1,14,0,0.0,0,286,Luke,0,0.0,57,0.0,9,34,0,60,106760,4,2014/15,2,0,135,0,1121,217,2,0.0,1,1,Shaw
1,3,0,0.0,0,286,Luke,0,0.0,53,0.0,10,27,0,55,106760,4,2015/16,3,1,92,0,450,135,2,0.0,1,0,Shaw
1,6,0,139.2,0,286,Luke,0,160.5,52,36.5,11,45,0,55,106760,4,2016/17,4,3,0,0,688,202,2,64.0,1,0,Shaw
2,2,0,142.6,0,286,Luke,0,127.0,48,41.5,12,48,0,50,106760,4,2017/18,7,0,0,0,787,216,2,144.0,1,0,Shaw
6,19,0,0.0,0,287,Marcos,0,0.0,57,0.0,9,64,0,60,58893,5,2014/15,7,0,263,0,1762,391,2,0.0,1,0,Rojo
3,11,0,0.0,0,287,Marcos,0,0.0,50,0.0,10,65,0,55,58893,5,2015/16,8,1,192,0,1249,293,2,0.0,1,0,Rojo
5,13,0,446.4,1,287,Marcos,0,71.0,52,66.5,11,77,0,55,58893,7,2016/17,8,0,0,0,1663,394,2,147.0,1,0,Rojo
6,8,0,151.4,0,287,Marcos,0,26.0,54,22.5,12,23,0,55,58893,4,2017/18,3,0,0,0,639,126,2,47.0,1,0,Rojo
6,19,0,0.0,1,288,Antonio,0,0.0,48,0.0,1,48,0,50,20695,6,2006/07,0,1,0,0,1374,0,2,0.0,1,1,Valencia
5,35,0,0.0,3,288,Antonio,0,0.0,49,0.0,2,108,0,50,20695,12,2007/08,0,4,0,0,2711,0,2,0.0,1,0,Valencia
3,36,0,0.0,3,288,Antonio,0,0.0,64,0.0,3,115,0,60,20695,21,2008/09,0,5,0,0,2677,0,2,0.0,1,1,Valencia
3,18,0,0.0,5,288,Antonio,0,0.0,84,0.0,4,144,0,85,20695,17,2009/10,0,9,0,0,2613,0,2,0.0,1,0,Valencia
1,6,0,0.0,1,288,Antonio,0,0.0,79,0.0,5,42,0,85,20695,10,2010/11,4,2,0,0,742,0,2,0.0,1,0,Valencia
3,18,0,0.0,4,288,Antonio,0,0.0,83,0.0,6,140,0,80,20695,17,2011/12,14,14,534,0,2124,0,2,0.0,1,0,Valencia
6,30,0,0.0,1,288,Antonio,0,0.0,82,0.0,7,86,0,90,20695,4,2012/13,8,7,412,0,2207,0,2,0.0,1,0,Valencia
6,22,0,0.0,2,288,Antonio,0,0.0,70,0.0,8,72,0,75,20695,4,2013/14,9,3,379,0,1947,91,2,0.0,1,1,Valencia
4,21,0,0.0,0,288,Antonio,0,0.0,57,0.0,9,88,0,60,20695,6,2014/15,11,5,468,0,2580,571,2,0.0,1,0,Valencia
1,6,0,0.0,0,288,Antonio,0,0.0,51,0.0,10,59,0,55,20695,10,2015/16,5,3,186,0,857,256,2,0.0,1,0,Valencia
5,20,0,547.2,1,288,Antonio,0,614.8,58,140.6,11,120,0,55,20695,9,2016/17,12,3,0,0,2483,612,2,243.0,1,0,Valencia
7,22,0,559.2,3,288,Antonio,0,438.5,69,125.5,12,146,0,65,20695,13,2017/18,16,1,0,0,2741,660,2,259.0,1,0,Valencia
8,18,0,0.0,1,289,Matteo,0,0.0,54,0.0,10,108,0,55,40002,12,2015/16,13,1,257,0,1924,500,2,0.0,1,0,Darmian
3,8,0,206.0,0,289,Matteo,0,74.0,50,29.4,11,70,0,55,40002,6,2016/17,9,0,0,0,1333,319,2,13.0,1,0,Darmian
0,3,0,95.0,0,289,Matteo,0,25.3,49,12.6,12,27,0,55,40002,3,2017/18,3,0,0,0,443,119,2,6.0,1,0,Darmian
4,27,0,0.0,2,290,Daley,0,0.0,49,0.0,9,82,0,55,58877,11,2014/15,7,3,362,0,2170,438,2,0.0,1,0,Blind
2,35,0,0.0,1,290,Daley,0,0.0,52,0.0,10,95,0,55,58877,4,2015/16,15,1,477,0,3114,651,2,0.0,1,0,Blind
2,17,0,534.0,1,290,Daley,0,426.6,52,108.2,11,98,0,55,58877,14,2016/17,9,2,0,0,1830,525,2,122.0,1,0,Blind
0,0,0,65.8,0,290,Daley,0,93.0,51,17.3,12,28,0,55,58877,1,2017/18,4,0,0,0,360,119,2,15.0,1,0,Blind
4,15,0,481.2,0,291,Eric,0,31.0,55,61.2,11,105,0,55,197365,14,2016/17,13,0,0,0,2058,542,2,98.0,1,0,Bailly
2,6,0,222.0,1,291,Eric,1,28.4,60,33.0,12,55,0,60,197365,3,2017/18,7,0,0,0,1000,248,2,79.0,1,0,Bailly
1,14,0,272.8,0,292,Victor,0,37.7,49,32.0,12,47,0,55,184667,1,2017/18,5,0,0,0,1284,297,2,8.0,1,0,Lindelöf
3,38,0,0.0,5,293,Ashley,0,0.0,62,0.0,1,134,0,60,18892,20,2006/07,0,6,0,0,2780,0,2,0.0,1,0,Young
6,48,0,0.0,8,293,Ashley,0,0.0,75,0.0,2,177,0,70,18892,26,2007/08,0,17,0,0,3288,0,2,0.0,1,0,Young
7,47,0,0.0,7,293,Ashley,0,0.0,86,0.0,3,153,1,85,18892,20,2008/09,0,9,0,0,3190,0,2,0.0,1,1,Young
6,37,0,0.0,5,293,Ashley,0,0.0,84,0.0,4,152,1,85,18892,13,2009/10,0,11,0,0,3300,0,2,0.0,1,0,Young
8,49,0,0.0,7,293,Ashley,0,0.0,84,0.0,5,160,1,85,18892,27,2010/11,7,11,0,0,3050,0,2,0.0,1,0,Young
3,18,0,0.0,6,293,Ashley,0,0.0,96,0.0,6,123,0,100,18892,12,2011/12,9,11,405,0,1565,0,2,0.0,1,0,Young
1,17,0,0.0,0,293,Ashley,0,0.0,82,0.0,7,58,0,85,18892,6,2012/13,5,5,232,0,1369,0,2,0.0,1,0,Young
4,16,0,0.0,2,293,Ashley,0,0.0,71,0.0,8,50,0,75,18892,1,2013/14,4,3,197,0,1028,49,2,0.0,1,0,Young
5,18,0,0.0,2,293,Ashley,0,0.0,51,0.0,9,89,0,55,18892,9,2014/15,9,6,397,0,2065,399,2,0.0,1,0,Young
5,18,0,0.0,1,293,Ashley,0,0.0,56,0.0,10,40,0,60,18892,0,2015/16,3,3,178,0,1065,181,2,0.0,1,0,Young
2,6,0,147.4,0,293,Ashley,0,167.0,50,37.6,11,26,0,55,18892,1,2016/17,4,1,0,0,760,154,2,61.0,1,0,Young
7,26,0,601.2,2,293,Ashley,0,502.3,48,131.6,12,98,0,50,18892,11,2017/18,9,6,0,0,2444,479,2,213.0,1,0,Young
4,31,0,0.0,16,295,Alexis,0,0.0,116,0.0,9,207,1,105,37265,29,2014/15,12,8,888,0,2944,705,3,0.0,1,0,Sánchez
1,23,0,0.0,13,295,Alexis,0,0.0,112,0.0,10,167,0,110,37265,17,2015/16,14,5,690,0,2436,560,3,0.0,1,0,Sánchez
6,41,0,1357.8,24,295,Alexis,0,1278.3,117,453.4,11,264,1,110,37265,32,2016/17,13,11,0,0,3217,834,3,1896.0,1,0,Sánchez
5,32,0,823.2,9,295,Alexis,0,1155.2,114,326.1,12,152,1,120,37265,13,2017/18,11,10,0,0,2546,515,3,1281.0,1,0,Sánchez
0,0,0,0.0,0,296,Nemanja,0,0.0,45,0.0,4,2,0,45,62398,0,2009/10,0,0,0,0,43,0,3,0.0,1,0,Matic
0,0,0,0.0,0,296,Nemanja,0,0.0,45,0.0,5,0,0,45,62398,0,2010/11,0,0,0,0,0,0,3,0.0,1,0,Matic
3,7,0,0.0,0,296,Nemanja,0,0.0,60,0.0,8,54,0,60,62398,4,2013/14,9,4,247,0,1365,77,3,0.0,1,0,Matic
10,29,0,0.0,1,296,Nemanja,0,0.0,55,0.0,9,90,0,55,62398,3,2014/15,16,3,564,0,3122,608,3,0.0,1,1,Matic
4,37,0,0.0,2,296,Nemanja,0,0.0,46,0.0,10,83,0,50,62398,5,2015/16,7,3,373,0,2414,500,3,0.0,1,1,Matic
4,24,0,546.8,1,296,Nemanja,0,447.1,48,127.5,11,105,0,50,62398,1,2016/17,15,8,0,0,2694,550,3,279.0,1,0,Matic
6,26,0,681.4,1,296,Nemanja,0,427.9,47,127.9,12,91,0,50,62398,3,2017/18,16,1,0,0,3117,576,3,168.0,1,0,Matic
2,30,0,0.0,6,297,Juan,0,0.0,97,0.0,6,162,0,95,43670,12,2011/12,13,16,499,0,2516,0,3,0.0,1,0,Mata
3,29,0,0.0,11,297,Juan,0,0.0,102,0.0,7,212,0,95,43670,27,2012/13,13,18,690,0,2729,0,3,0.0,1,0,Mata
0,26,0,0.0,6,297,Juan,0,0.0,98,0.0,8,124,0,105,43670,15,2013/14,8,7,490,0,2053,174,3,0.0,1,0,Mata
2,25,0,0.0,9,297,Juan,0,0.0,85,0.0,9,138,0,90,43670,17,2014/15,7,4,495,0,2304,616,3,0.0,1,0,Mata
4,29,0,0.0,6,297,Juan,0,0.0,81,0.0,10,145,0,85,43670,15,2015/16,19,6,586,0,2889,599,3,0.0,1,1,Mata
3,16,0,457.6,6,297,Juan,1,747.5,72,179.9,11,102,0,75,43670,14,2016/17,10,3,0,0,1614,457,3,598.0,1,0,Mata
1,10,0,422.8,3,297,Juan,0,849.9,68,172.1,12,100,0,70,43670,6,2017/18,15,5,0,0,1919,418,3,453.0,1,0,Mata
12,27,0,0.0,8,298,Marouane,0,0.0,67,0.0,3,111,0,65,41184,7,2008/09,0,3,0,0,2385,0,3,0.0,1,0,Fellaini
6,28,0,0.0,2,298,Marouane,0,0.0,63,0.0,4,72,0,70,41184,11,2009/10,0,3,0,0,1762,0,3,0.0,1,0,Fellaini
3,24,0,0.0,1,298,Marouane,0,0.0,59,0.0,5,56,0,65,41184,7,2010/11,3,3,0,0,1652,0,3,0.0,1,1,Fellaini
6,33,0,0.0,3,298,Marouane,0,0.0,62,0.0,6,105,0,65,41184,6,2011/12,10,5,406,0,2857,0,3,0.0,1,0,Fellaini
8,32,0,0.0,11,298,Marouane,0,0.0,73,0.0,7,168,0,65,41184,28,2012/13,10,7,533,0,2784,0,3,0.0,1,0,Fellaini
2,16,0,0.0,0,298,Marouane,0,0.0,77,0.0,8,47,0,85,41184,2,2013/14,7,2,212,0,1374,70,3,0.0,1,0,Fellaini
5,17,0,0.0,6,298,Marouane,0,0.0,64,0.0,9,89,0,65,41184,10,2014/15,6,2,433,0,1831,344,3,0.0,1,1,Fellaini
2,11,0,0.0,1,298,Marouane,0,0.0,62,0.0,10,44,0,65,41184,2,2015/16,5,2,164,0,1068,157,3,0.0,1,0,Fellaini
8,14,0,299.0,1,298,Marouane,0,281.9,58,90.9,11,48,0,60,41184,0,2016/17,10,0,0,0,1604,259,3,333.0,1,1,Fellaini
1,1,0,246.0,4,298,Marouane,0,88.2,47,59.8,12,47,0,50,41184,3,2017/18,4,0,0,0,611,171,3,264.0,1,0,Fellaini
6,23,0,0.0,6,299,Ander,0,0.0,72,0.0,9,98,0,75,59846,11,2014/15,6,4,393,0,1870,477,3,0.0,1,0,Herrera
4,15,0,0.0,3,299,Ander,0,0.0,65,0.0,10,73,0,70,59846,5,2015/16,8,2,307,0,1534,356,3,0.0,1,0,Herrera
5,18,0,593.2,1,299,Ander,0,720.8,62,159.2,11,97,0,65,59846,11,2016/17,13,6,0,0,2465,559,3,276.0,1,1,Herrera
5,14,0,294.4,0,299,Ander,0,229.4,50,62.7,12,44,0,55,59846,0,2017/18,5,2,0,0,1257,229,3,101.0,1,0,Herrera
0,0,0,0.0,0,300,Jesse,0,0.0,55,0.0,6,0,0,55,109322,0,2011/12,0,0,0,0,0,0,3,0.0,1,0,Lingard
0,0,0,0.0,0,300,Jesse,0,0.0,43,0.0,7,0,0,45,109322,0,2012/13,0,0,0,0,0,0,3,0.0,1,0,Lingard
0,0,0,0.0,0,300,Jesse,0,0.0,42,0.0,8,0,0,45,109322,0,2013/14,0,0,0,0,0,0,3,0.0,1,0,Lingard
0,0,0,0.0,0,300,Jesse,0,0.0,43,0.0,9,1,0,45,109322,0,2014/15,0,0,2,0,23,3,3,0.0,1,0,Lingard
4,13,0,0.0,4,300,Jesse,0,0.0,43,0.0,10,76,0,45,109322,5,2015/16,9,1,318,0,1632,268,3,0.0,1,0,Lingard
3,12,0,229.4,1,300,Jesse,0,522.3,56,118.0,11,60,0,60,109322,3,2016/17,7,3,0,0,1360,227,3,439.0,1,0,Lingard
2,18,0,526.6,8,300,Jesse,0,519.1,60,175.3,12,128,0,60,109322,10,2017/18,9,6,0,0,1807,450,3,711.0,1,0,Lingard
2,29,0,0.0,11,301,Anthony,0,0.0,78,0.0,10,141,0,80,148225,21,2015/16,14,6,593,0,2632,492,3,0.0,1,0,Martial
2,13,0,382.8,4,301,Anthony,0,399.1,92,136.2,11,95,0,95,148225,9,2016/17,9,6,0,0,1553,302,3,579.0,1,0,Martial
1,13,0,535.4,9,301,Anthony,0,509.3,78,179.5,12,125,0,80,148225,7,2017/18,9,6,0,0,1572,403,3,748.0,1,0,Martial
0,0,0,0.0,0,302,Paul,0,0.0,55,0.0,6,3,0,55,74208,0,2011/12,0,0,5,0,71,0,3,0.0,1,0,Pogba
7,21,0,713.0,5,302,Paul,0,953.5,82,250.0,11,115,0,85,74208,14,2016/17,13,4,0,0,2608,512,3,839.0,1,0,Pogba
5,20,0,710.8,6,302,Paul,0,663.5,79,215.6,12,138,0,80,74208,15,2017/18,11,13,0,0,2145,528,3,780.0,1,1,Pogba
1,0,0,22.2,0,303,Scott,0,19.1,45,5.8,11,3,0,45,195851,0,2016/17,1,0,0,0,97,16,3,17.0,1,0,McTominay
2,3,0,78.2,0,303,Scott,0,53.6,42,14.2,12,21,0,45,195851,0,2017/18,4,0,0,0,629,96,3,11.0,1,0,McTominay
0,7,0,0.0,5,305,Marcus,0,0.0,47,0.0,10,55,0,45,176297,8,2015/16,6,2,237,0,855,184,4,0.0,1,0,Rashford
3,15,0,316.2,5,305,Marcus,0,411.4,64,145.5,11,76,0,70,176297,2,2016/17,7,3,0,0,1712,287,4,734.0,1,0,Rashford
3,16,0,470.8,7,305,Marcus,0,412.1,73,171.7,12,104,0,75,176297,11,2017/18,10,5,0,0,1799,387,4,838.0,1,0,Rashford
0,2,0,0.0,0,306,Romelu,0,0.0,74,0.0,6,11,0,80,66749,0,2011/12,0,1,38,0,165,0,4,0.0,1,0,Lukaku
3,40,0,0.0,17,306,Romelu,0,0.0,66,0.0,7,159,1,65,66749,21,2012/13,3,7,462,0,2005,0,4,0.0,1,0,Lukaku
1,30,0,0.0,15,306,Romelu,0,0.0,85,0.0,8,168,0,80,66749,21,2013/14,11,9,757,0,2598,184,4,0.0,1,0,Lukaku
1,40,0,0.0,10,306,Romelu,1,0.0,87,0.0,9,135,0,90,66749,12,2014/15,9,6,580,0,2872,381,4,0.0,1,0,Lukaku
3,52,0,0.0,18,306,Romelu,0,0.0,87,0.0,10,185,1,80,66749,25,2015/16,9,7,754,0,3170,621,4,0.0,1,0,Lukaku
3,42,0,1171.6,25,306,Romelu,0,701.4,101,354.1,11,221,0,90,66749,33,2016/17,13,6,0,0,3266,824,4,1670.0,1,0,Lukaku
4,26,0,831.0,16,306,Romelu,0,572.4,115,273.2,12,162,1,115,66749,18,2017/18,14,7,0,0,2866,593,4,1334.0,1,0,Lukaku
0,0,0,0.0,0,481,Andreas,0,0.0,50,0.0,9,1,0,50,156689,0,2014/15,0,0,2,0,14,2,3,0.0,1,0,Pereira
2,2,0,0.0,0,481,Andreas,0,0.0,45,0.0,10,3,0,50,156689,0,2015/16,0,0,12,0,84,16,3,0.0,1,0,Pereira
0,0,0,0.0,0,481,Andreas,0,0.0,44,0.0,11,0,0,45,156689,0,2016/17,0,0,0,0,0,0,3,0.0,1,0,Pereira
0,0,0,0.0,0,481,Andreas,0,0.0,49,0.0,12,0,0,50,156689,0,2017/18,0,0,0,0,0,0,3,0.0,1,0,Pereira
1,34,91,644.0,0,520,Lee,0,0.0,43,64.7,11,106,0,40,6744,9,2016/17,9,0,0,0,2520,546,1,0.0,1,0,Grant
0,7,8,64.2,0,520,Lee,0,0.0,42,6.3,12,5,0,45,6744,0,2017/18,0,0,0,0,270,44,1,0.0,1,0,Grant
0,0,0,0.0,0,307,Robert,0,0.0,35,0.0,1,0,0,35,19838,0,2006/07,0,0,0,0,0,0,1,0.0,4,0,Elliot
0,0,0,0.0,0,307,Robert,0,0.0,45,0.0,6,0,0,45,19838,0,2011/12,0,0,2,0,0,0,1,0.0,4,0,Elliot
0,20,26,0.0,0,307,Robert,0,0.0,40,0.0,7,20,0,40,19838,0,2012/13,1,1,91,0,834,0,1,0.0,4,1,Elliot
0,8,7,0.0,0,307,Robert,0,0.0,43,0.0,8,2,0,45,19838,0,2013/14,0,0,12,0,180,8,1,0.0,4,0,Elliot
0,2,5,0.0,0,307,Robert,0,0.0,40,0.0,9,5,0,40,19838,0,2014/15,0,0,20,0,225,28,1,0.0,4,0,Elliot
1,37,59,0.0,0,307,Robert,0,0.0,40,0.0,10,66,0,40,19838,6,2015/16,4,0,191,0,1890,348,1,0.0,4,0,Elliot
0,21,44,364.2,0,307,Robert,0,0.0,40,36.5,12,57,0,40,19838,4,2017/18,3,0,0,1,1440,280,1,0.0,4,0,Elliot
0,11,23,0.0,0,308,Karl,0,0.0,39,0.0,10,41,0,40,59735,3,2015/16,3,0,89,1,810,179,1,0.0,4,0,Darlow
0,15,35,258.8,0,308,Karl,1,0.0,43,25.9,12,33,0,45,59735,2,2017/18,2,0,0,0,900,172,1,0.0,4,0,Darlow
0,11,26,234.6,0,309,Martin,0,0.0,45,23.3,12,53,0,45,67089,5,2017/18,4,0,0,1,1080,215,1,0.0,4,0,Dubravka
0,0,0,0.0,0,310,DeAndre,0,0.0,43,0.0,9,1,0,45,151119,0,2014/15,0,0,0,0,12,4,2,0.0,4,0,Yedlin
2,26,0,0.0,0,310,DeAndre,0,0.0,44,0.0,10,68,0,45,151119,2,2015/16,6,3,227,0,1811,353,2,0.0,4,0,Yedlin
0,0,0,0.0,0,310,DeAndre,0,0.0,44,0.0,11,0,0,45,151119,0,2016/17,0,0,0,0,0,0,2,0.0,4,0,Yedlin
5,37,0,494.4,0,310,DeAndre,1,340.7,45,90.0,12,88,0,45,151119,5,2017/18,7,2,0,0,2842,467,2,63.0,4,0,Yedlin
0,0,0,0.0,0,311,Ciaran,0,0.0,44,0.0,3,0,0,44,58845,0,2008/09,0,0,0,0,0,0,2,0.0,4,0,Clark
0,0,0,0.0,0,311,Ciaran,0,0.0,45,0.0,4,6,0,45,58845,0,2009/10,0,0,0,0,90,0,2,0.0,4,0,Clark
9,33,0,0.0,3,311,Ciaran,0,0.0,41,0.0,5,51,0,45,58845,3,2010/11,4,0,0,0,1569,0,2,0.0,4,0,Clark
3,21,0,0.0,1,311,Ciaran,0,0.0,45,0.0,6,41,0,50,58845,5,2011/12,2,2,152,0,1145,0,2,0.0,4,0,Clark
6,54,0,0.0,1,311,Ciaran,1,0.0,44,0.0,7,63,0,45,58845,9,2012/13,5,1,304,0,2498,0,2,0.0,4,1,Clark
